"","eps","kappa","n","Dist","MeanDist","MeanNTH","MeanBoot","MedianDist","MedianNTH","MedianBoot"
"4.1096",0,20,50,"Cayley",0.0377206981109402,0.105732522352136,0.107737286666514,0.0457937983155272,0.121022752554766,0.13916159791181
"4.1097",0,20,50,"Cayley",0.0310962815709063,0.113977763170745,0.117400628705775,0.0698697823019781,0.120505561175937,0.140439129375008
"4.1098",0,20,50,"Cayley",0.0335699472577316,0.09934831665969,0.10113651395967,0.0600698271564755,0.096642901641378,0.120757698975556
"4.1099",0,20,50,"Cayley",0.120408757946933,0.104937094786961,0.107725954923358,0.119473166990315,0.112639281825122,0.143450299302579
"4.1100",0,20,50,"Cayley",0.0689902593273247,0.0982743449181172,0.101903708422087,0.0859599742733676,0.0985497518199678,0.101781988503077
"4.1101",0,20,50,"Cayley",0.0460793281129029,0.111002217166645,0.118378886230032,0.0509369258858976,0.113394244793972,0.144181026888418
"4.1102",0,20,50,"Cayley",0.0677309183618908,0.10509388174015,0.107099773323152,0.0491446809336359,0.120642138198238,0.150317559158399
"4.1103",0,20,50,"Cayley",0.0640386727679101,0.109008681919551,0.110870736387806,0.108115573018835,0.11211124534557,0.134054195166372
"4.1104",0,20,50,"Cayley",0.0737309649911696,0.123126408440474,0.116949829332089,0.103419701953643,0.127024928909115,0.147477295455956
"4.1105",0,20,50,"Cayley",0.0549710969379723,0.10387453379131,0.101067621050645,0.0618905122490851,0.0987220323839154,0.111359084163351
"4.1106",0,20,50,"Cayley",0.0485373771333236,0.104505877432456,0.108760837961475,0.0435189356387314,0.11167851687748,0.121398158431698
"4.1107",0,20,50,"Cayley",0.101327328649651,0.110799598642646,0.113823269785278,0.107549266471575,0.110696962845218,0.121918169941727
"4.1108",0,20,50,"Cayley",0.0392598826454958,0.105328877447322,0.105087431217026,0.0340547780250079,0.122121211586954,0.143652645145027
"4.1109",0,20,50,"Cayley",0.0688649807318631,0.112392404283803,0.12026037952733,0.0710425579589776,0.119988322729244,0.148176199291172
"4.1110",0,20,50,"Cayley",0.0482589520793859,0.119482866640736,0.119790431524826,0.0543204708288689,0.144284908402073,0.172087764811833
"4.1111",0,20,50,"Cayley",0.0663144354638104,0.103891360769894,0.107757766669347,0.0421060290839193,0.121661764917326,0.136532115663664
"4.1112",0,20,50,"Cayley",0.0751643314490496,0.106083713514973,0.112446140459931,0.122053894737039,0.127755770717161,0.148190817764039
"4.1113",0,20,50,"Cayley",0.126323564211051,0.109297898242891,0.114295203724835,0.137021913875608,0.125535270605092,0.149886076786694
"4.1114",0,20,50,"Cayley",0.0809668279253068,0.108122362300054,0.107577107731996,0.0924864885374497,0.118098806194251,0.152070393227678
"4.1115",0,20,50,"Cayley",0.0890318617181179,0.106480357650128,0.118592385848988,0.124303390508949,0.122760249846848,0.139962274864395
"4.1116",0,20,50,"Cayley",0.0932717225067169,0.108373730980586,0.10851933605011,0.0855954363374073,0.114165497340619,0.128919954136021
"4.1117",0,20,50,"Cayley",0.0911659757458579,0.107652409176185,0.10726520380842,0.121320379083711,0.118332417805003,0.133728651472296
"4.1118",0,20,50,"Cayley",0.0580952383236418,0.0993950998837527,0.105540676814436,0.0512279960796197,0.112159679845773,0.119352388210424
"4.1119",0,20,50,"Cayley",0.0339840911050819,0.101561002138079,0.101769735137157,0.0525602704283656,0.114174954259357,0.137955475583616
"4.1120",0,20,50,"Cayley",0.0796825423381048,0.115411935799281,0.116759048250799,0.0892481078958488,0.119862848600737,0.136853403777734
"4.1121",0,20,50,"Cayley",0.0983543223994636,0.104825350691278,0.101362778434412,0.0947210965078264,0.0910280152605978,0.100528864690531
"4.1122",0,20,50,"Cayley",0.070782790853094,0.105708914393455,0.107444355405678,0.107304584904646,0.121544070642957,0.136548036118449
"4.1123",0,20,50,"Cayley",0.0562082531138646,0.119408356169914,0.123934058041372,0.0726750039452548,0.15398901065287,0.165901341889683
"4.1124",0,20,50,"Cayley",0.0513246299523801,0.108551089633923,0.115800320567066,0.0465561644005753,0.134058057076325,0.152269033673477
"4.1125",0,20,50,"Cayley",0.032025321152958,0.105655960283307,0.103511166035975,0.0403981718341983,0.119169117107682,0.131212797559107
"4.1126",0,20,50,"Cayley",0.0631287726941019,0.113318767319805,0.116675089188352,0.0737831464672463,0.131952282091698,0.14260723855528
"4.1127",0,20,50,"Cayley",0.070430548101675,0.11412766730589,0.116151791376109,0.0989384527918372,0.123555375924895,0.154945892095093
"4.1128",0,20,50,"Cayley",0.0503499124151759,0.1108846863646,0.111006370158495,0.0462157419591406,0.128362516203942,0.149411907880129
"4.1129",0,20,50,"Cayley",0.0333059182009515,0.0980820969111504,0.101026771606492,0.00588180204056291,0.102112477572109,0.115238961421742
"4.1130",0,20,50,"Cayley",0.146799516420775,0.100581034715686,0.105632573578059,0.143280139281817,0.113556254816349,0.1272764705885
"4.1131",0,20,50,"Cayley",0.0306643929188893,0.112913789362802,0.117635845891316,0.0242716711607981,0.133735536274101,0.154613199426349
"4.1132",0,20,50,"Cayley",0.0647139140816156,0.120915817360916,0.122843559965198,0.0397194533200518,0.133846019217618,0.155729658651868
"4.1133",0,20,50,"Cayley",0.0411878614384045,0.108292236745192,0.114735336178326,0.0631656975973088,0.109855898383796,0.126744963053673
"4.1134",0,20,50,"Cayley",0.0669786402127544,0.102804794149037,0.1002913354386,0.056944287045158,0.0777919563219949,0.0818891980388866
"4.1135",0,20,50,"Cayley",0.0482045930709855,0.108637655202669,0.1115132606922,0.0788663772555922,0.126920885419796,0.13662870643263
"4.1136",0,20,50,"Cayley",0.116942358630254,0.116865008157646,0.122889970052379,0.134997935588129,0.112396802015382,0.15387144621201
"4.1137",0,20,50,"Cayley",0.0592619659597323,0.107802276165157,0.115977160008939,0.0469078308409821,0.116952944599571,0.130854651575659
"4.1138",0,20,50,"Cayley",0.0618423869413153,0.105088141446664,0.111810125275859,0.0538877914495591,0.135401469000054,0.14609428576948
"4.1139",0,20,50,"Cayley",0.0364588469402905,0.0964861511359792,0.0947814862098886,0.0280865579813441,0.105109199874582,0.126348829981615
"4.1140",0,20,50,"Cayley",0.0939785501140887,0.112724234267705,0.11598370611698,0.0799390181627088,0.118936427411474,0.134271069926451
"4.1141",0,20,50,"Cayley",0.130999455153291,0.113340604099083,0.122191019544176,0.136951595332679,0.115853403000959,0.142759454806916
"4.1142",0,20,50,"Cayley",0.117244853778781,0.110125355467438,0.11193780601728,0.10054186841198,0.109271042358186,0.127497212335805
"4.1143",0,20,50,"Cayley",0.0830644599783654,0.103910421480987,0.101487638071695,0.091136045069853,0.0923511258692825,0.0991937469476589
"4.1144",0,20,50,"Cayley",0.0526665283045531,0.108211192089748,0.111165665382022,0.0659514821448042,0.122140224039084,0.162451743274851
"4.1145",0,20,50,"Cayley",0.0931500556047386,0.104982560194913,0.108031317841699,0.0917319845478105,0.104455842036013,0.125393637782991
"4.1146",0,20,50,"Cayley",0.0800154154792733,0.112102354963481,0.114118896328577,0.0751505305831897,0.121243865755353,0.133083366070617
"4.1147",0,20,50,"Cayley",0.0801637618376546,0.108636699246105,0.111623530334916,0.0873121127684869,0.125595096303974,0.139306403793675
"4.1148",0,20,50,"Cayley",0.0732614875502126,0.119724933044133,0.120357508562488,0.0783703319642826,0.133618790597153,0.142362489035188
"4.1149",0,20,50,"Cayley",0.07197945087144,0.120211067381052,0.120089333418895,0.0921423674303807,0.146921363503973,0.155262170341621
"4.1150",0,20,50,"Cayley",0.14151044596673,0.113376957307931,0.11989226805502,0.166407289782321,0.126433064419351,0.146401466505114
"4.1151",0,20,50,"Cayley",0.0950973469512412,0.11138784683463,0.110945639408198,0.0880375171370807,0.130865671659468,0.153957404445469
"4.1152",0,20,50,"Cayley",0.0703983985250187,0.097149091761354,0.101744987839057,0.046794528479126,0.109820027018589,0.122428099232414
"4.1153",0,20,50,"Cayley",0.0523119031479674,0.100812144363876,0.111511554658017,0.0520241184532535,0.109246942466289,0.118726114552034
"4.1154",0,20,50,"Cayley",0.0736592833935676,0.10964812658451,0.104866399274443,0.0856980863277859,0.116096319217496,0.134497562262644
"4.1155",0,20,50,"Cayley",0.0594040858894417,0.117007652861458,0.114718146962252,0.0662298437299407,0.136864483706133,0.160956496910527
"4.1156",0,20,50,"Cayley",0.0307613333855991,0.10877133318132,0.107874402805358,0.0443906578886434,0.117516996476753,0.131991328368309
"4.1157",0,20,50,"Cayley",0.0401046495619276,0.102950824328359,0.111668772104488,0.0510421084067999,0.110767214751279,0.132877814256528
"4.1158",0,20,50,"Cayley",0.0621243742947487,0.120740785174849,0.128158903105778,0.0745331241171916,0.131070907447272,0.145205510499833
"4.1159",0,20,50,"Cayley",0.0653176525108757,0.108225692090675,0.116873601871921,0.0583677277002526,0.115048044432823,0.129930679824858
"4.1160",0,20,50,"Cayley",0.0348723193337073,0.109108800610666,0.108402845784337,0.0237716703446163,0.109821864921901,0.130370991723116
"4.1161",0,20,50,"Cayley",0.0884324307824318,0.107014734709375,0.101206216433183,0.0664682317299874,0.107317386871699,0.12739127833091
"4.1162",0,20,50,"Cayley",0.0724400038618808,0.120546737287051,0.126906636004602,0.0703583281641681,0.149459984031098,0.164471524920054
"4.1163",0,20,50,"Cayley",0.0555060212915619,0.106656106503081,0.11018982342338,0.0852208162867358,0.119361502889075,0.128214277979367
"4.1164",0,20,50,"Cayley",0.146706715838855,0.104055253398231,0.105563044955652,0.152209924431285,0.113649246571441,0.132806483994067
"4.1165",0,20,50,"Cayley",0.0677469698454421,0.110197301459815,0.112805353258267,0.077721770275963,0.10867061743848,0.124138674682339
"4.1166",0,20,50,"Cayley",0.100220799262104,0.105700897990866,0.105465357348583,0.118024944482404,0.126074360128286,0.145019029222008
"4.1167",0,20,50,"Cayley",0.0647207155818899,0.115181718365613,0.113997800838706,0.0771923754907923,0.128249299630651,0.1476010742893
"4.1168",0,20,50,"Cayley",0.127956512013814,0.106339381266612,0.107647927275465,0.150729064521599,0.105160826836763,0.108534015228193
"4.1169",0,20,50,"Cayley",0.107829097662445,0.105883572177703,0.102468340271435,0.118262167683527,0.120051765900252,0.148615861229359
"4.1170",0,20,50,"Cayley",0.0968755222430683,0.105120927295096,0.109306946966893,0.0875771898601179,0.109506683657883,0.12967039264976
"4.1171",0,20,50,"Cayley",0.0877623296007902,0.117926900707175,0.113402454685235,0.080289671975899,0.109095888144172,0.128612572814484
"4.1172",0,20,50,"Cayley",0.0788884881346607,0.102467722341746,0.107586727318601,0.102704143233997,0.10074690607929,0.120015691029959
"4.1173",0,20,50,"Cayley",0.145298302409729,0.114493638253948,0.12169313306515,0.18597579253839,0.103836768531843,0.119256763179384
"4.1174",0,20,50,"Cayley",0.0627545176257333,0.108854853957646,0.11055862323115,0.0851162577006876,0.135225754933817,0.149060586720506
"4.1175",0,20,50,"Cayley",0.121743361375563,0.103239212293567,0.10822896797226,0.144250341235841,0.128951369006839,0.145616134052701
"4.1176",0,20,50,"Cayley",0.0356458865249377,0.111512275079583,0.112955968977439,0.0398182447579544,0.0897543883866192,0.115893274087162
"4.1177",0,20,50,"Cayley",0.0462587493090394,0.103994413074436,0.107754326049752,0.0461594519234354,0.11857144107785,0.146040309711841
"4.1178",0,20,50,"Cayley",0.0779491264487711,0.108199634827108,0.113051184177122,0.097526162782358,0.12320054053116,0.150860379313096
"4.1179",0,20,50,"Cayley",0.112738604851891,0.113831078133835,0.125107918415649,0.102298679662829,0.143612402018472,0.165351156386249
"4.1180",0,20,50,"Cayley",0.0241888640419063,0.117788678023623,0.122654799978592,0.0639424417560844,0.128548853207151,0.154195716734361
"4.1181",0,20,50,"Cayley",0.0609882927735612,0.110678135108653,0.107420140779103,0.0518270253629189,0.108963898144344,0.11808341835163
"4.1182",0,20,50,"Cayley",0.0273450562266743,0.112489755566823,0.121536611581842,0.0324016618512157,0.131170670055682,0.156057221541261
"4.1183",0,20,50,"Cayley",0.0549026617302132,0.112543778740888,0.114937166169403,0.0559868739350895,0.126138566001484,0.139926348243251
"4.1184",0,20,50,"Cayley",0.0795577300453241,0.110631533388798,0.116340060494435,0.0752255857904652,0.12830543073763,0.142680383524361
"4.1185",0,20,50,"Cayley",0.125088552297643,0.123735335159926,0.126583993906827,0.111087748248215,0.133289729509703,0.165540192907572
"4.1186",0,20,50,"Cayley",0.0402330331980934,0.115616753505714,0.12212784566467,0.0615864960135068,0.116577973423725,0.128925148492177
"4.1187",0,20,50,"Cayley",0.0654945125083291,0.117053048392207,0.119194687770189,0.0452384505450509,0.142580518031434,0.154181252464557
"4.1188",0,20,50,"Cayley",0.0771498112807061,0.113464736694496,0.119932124281169,0.0600419438823507,0.118406922696636,0.156081508133811
"4.1189",0,20,50,"Cayley",0.0907488159698036,0.110202948984173,0.111385759949426,0.11341430863248,0.106689648743077,0.13069527802237
"4.1190",0,20,50,"Cayley",0.0768919026398339,0.0948561786845745,0.0980389137899774,0.0945781152070258,0.102796973397953,0.12473506680135
"4.1191",0,20,50,"Cayley",0.0517096035961295,0.108336677492545,0.115138793603617,0.0283429074253674,0.116323319473669,0.123575004130005
"4.1192",0,20,50,"Cayley",0.0720684312692157,0.114847857483761,0.114730831493517,0.0599248426884485,0.121714866407349,0.151982534454256
"4.1193",0,20,50,"Cayley",0.0438954645694435,0.103446980500239,0.105482132575545,0.0467335596798281,0.121216864532289,0.141805845917156
"4.1194",0,20,50,"Cayley",0.0531119085704667,0.120491779699594,0.129027104414101,0.0620625965274422,0.130334223868466,0.142418249157461
"4.1195",0,20,50,"Cayley",0.136077404782901,0.113791868580996,0.111300380573614,0.150928326643892,0.114391829672458,0.155261861794095
"4.1196",0,20,50,"Cayley",0.0437580520831536,0.109806928176818,0.116693533097383,0.00800807522079355,0.113832726630579,0.135608800690374
"4.1197",0,20,50,"Cayley",0.0640302696831461,0.108720346901245,0.110488441270173,0.0603788008445084,0.107630077094772,0.130308766957421
"4.1198",0,20,50,"Cayley",0.0971884816682305,0.0971956206387433,0.0991230312866445,0.0746674989677657,0.0947237691311249,0.109479019648727
"4.1199",0,20,50,"Cayley",0.101661404716651,0.110442098294196,0.111257261610995,0.102620812976115,0.12644438906853,0.139140351335289
"4.1200",0,20,50,"Cayley",0.0355699669978148,0.106189852014882,0.111758269791348,0.0352700529301632,0.131166381965459,0.164185650177285
"4.1201",0,20,50,"Cayley",0.0722840167781928,0.131900585478909,0.130622404727967,0.0685224795100297,0.133811413281863,0.174067218189455
"4.1202",0,20,50,"Cayley",0.0254150519144203,0.113840088087842,0.115003588213711,0.0324803450249542,0.112089981380768,0.140678746389017
"4.1203",0,20,50,"Cayley",0.054973377468237,0.11257001638401,0.118659680226047,0.0351644885982198,0.13927827746101,0.166466578349652
"4.1204",0,20,50,"Cayley",0.134573047380864,0.117252409938217,0.11916558915277,0.149492766559953,0.135225285944761,0.163866186790183
"4.1205",0,20,50,"Cayley",0.0562769799758672,0.105504863790106,0.107613127677869,0.0785691706091938,0.116065396378071,0.134797185717168
"4.1206",0,20,50,"Cayley",0.055045235462579,0.10250544177219,0.107823079839042,0.0656465164654763,0.093521371973152,0.104236311395079
"4.1207",0,20,50,"Cayley",0.0566232160228396,0.10858215667998,0.111731252009976,0.0555320484724958,0.124701734958887,0.155761035768157
"4.1208",0,20,50,"Cayley",0.0418334862221942,0.115330578622081,0.114471632486668,0.0486294002013953,0.110406612694466,0.131106580115749
"4.1209",0,20,50,"Cayley",0.0275215947566313,0.11312770168063,0.113567730216613,0.0389153703996533,0.129938783682869,0.143665857428427
"4.1210",0,20,50,"Cayley",0.0850041945685149,0.105319814867779,0.106315080633019,0.0982396784516534,0.121934069423748,0.154187402481537
"4.1211",0,20,50,"Cayley",0.0380144345987059,0.112676759323816,0.112965322186225,0.0657128603058364,0.131447563804647,0.14884655334318
"4.1212",0,20,50,"Cayley",0.0555131440817185,0.118378533511493,0.121454639496124,0.0224933202611091,0.13295095000898,0.14810627655022
"4.1213",0,20,50,"Cayley",0.0571167843156572,0.108232271048734,0.112940045365514,0.0581424806132223,0.120127721452493,0.134821630811619
"4.1214",0,20,50,"Cayley",0.0372976130247025,0.0970712158487173,0.102294441036583,0.0327880536609213,0.106910337971669,0.14160799760913
"4.1215",0,20,50,"Cayley",0.0439054278967483,0.106262225133495,0.108156980322998,0.0607827672911955,0.120895234388487,0.126441513080079
"4.1216",0,20,50,"Cayley",0.108622802766877,0.125652757924355,0.137859739598068,0.134993601828276,0.154192234763717,0.192292944066506
"4.1217",0,20,50,"Cayley",0.0672986410237003,0.110619393487464,0.111087483498397,0.121800633269803,0.122141604075347,0.133091172249572
"4.1218",0,20,50,"Cayley",0.061363145608772,0.109724167603097,0.117599250485701,0.045929354757882,0.123206347598214,0.13809294684976
"4.1219",0,20,50,"Cayley",0.114177448749428,0.114529988774201,0.120945298058112,0.0989346626209042,0.115778972898186,0.125192048147475
"4.1220",0,20,50,"Cayley",0.113952243141045,0.108002595597018,0.114673710155543,0.125656096975063,0.127287579006068,0.145760490194202
"4.1221",0,20,50,"Cayley",0.0311054597045199,0.113747795489251,0.118427609127644,0.0314489279105932,0.113865310531819,0.126398894098621
"4.1222",0,20,50,"Cayley",0.120433691710876,0.112748155895528,0.117850223053012,0.130486872777149,0.117796163926125,0.158571505474891
"4.1223",0,20,50,"Cayley",0.033884509480226,0.109667389258366,0.110935159124819,0.0308061721946109,0.11360595104146,0.131560362206038
"4.1224",0,20,50,"Cayley",0.0923071048392758,0.102473986400282,0.101739852278331,0.0918521998412381,0.107177523304182,0.125155184253659
"4.1225",0,20,50,"Cayley",0.0402240677931735,0.104321257734742,0.110937090304513,0.0547071767159264,0.108108345207299,0.142041178876359
"4.1226",0,20,50,"Cayley",0.0749729108992978,0.107679260878746,0.105967649588048,0.0751541584814938,0.108744776783457,0.133430039386201
"4.1227",0,20,50,"Cayley",0.0987516811371123,0.105352550969463,0.109403988281063,0.107919953910704,0.117697871859819,0.13443805603733
"4.1228",0,20,50,"Cayley",0.128334483128305,0.115655301001894,0.118817769917115,0.137734634695557,0.14653711617197,0.173506672057612
"4.1229",0,20,50,"Cayley",0.0531504557085182,0.105605898787187,0.104900025807622,0.0463860824330557,0.0963719457804686,0.117506853571022
"4.1230",0,20,50,"Cayley",0.0903753304798875,0.0982414743082882,0.104300284047213,0.0593660042510673,0.0934676247867794,0.108152150144506
"4.1231",0,20,50,"Cayley",0.085719070339196,0.115798406100963,0.122220208305497,0.0921643387516928,0.128416253804089,0.146651079241269
"4.1232",0,20,50,"Cayley",0.0585542104705176,0.100943516267892,0.101151003801103,0.078788817419908,0.129176605767234,0.151085014448385
"4.1233",0,20,50,"Cayley",0.103956865567891,0.11227577486959,0.11886274816239,0.106827486194401,0.14728492590662,0.16805986318022
"4.1234",0,20,50,"Cayley",0.0880480676921652,0.1134386861775,0.121281096414644,0.0974212265394754,0.138407280361962,0.177177827444856
"4.1235",0,20,50,"Cayley",0.12021555601314,0.121200703477859,0.126072711312816,0.12933729491285,0.153769731178068,0.188021417923753
"4.1236",0,20,50,"Cayley",0.0998659485914308,0.127401486716041,0.130830079730061,0.0852845110405137,0.131677745200739,0.153769783230446
"4.1237",0,20,50,"Cayley",0.127144963324368,0.114762088444153,0.119595346281,0.139761081902964,0.12856973087216,0.153930422965423
"4.1238",0,20,50,"Cayley",0.0592737696138382,0.105597967482394,0.111786431784331,0.0660464143411431,0.115479426658398,0.150520298750541
"4.1239",0,20,50,"Cayley",0.0704420045807259,0.116630779225185,0.119225299963257,0.0511724305239455,0.137137541603473,0.146497543673079
"4.1240",0,20,50,"Cayley",0.0125536395379716,0.118803287303733,0.122583009380718,0.0263866509052874,0.139839820187382,0.139179334877202
"4.1241",0,20,50,"Cayley",0.0624591657926105,0.112345948812196,0.111369915980252,0.071979813975821,0.131813876849784,0.168849948818329
"4.1242",0,20,50,"Cayley",0.0654707949873161,0.1018324072774,0.103235173161809,0.0829922909649115,0.0925175497640818,0.103945657594929
"4.1243",0,20,50,"Cayley",0.0840167135515241,0.102049367011788,0.0987117694924765,0.0967834405726534,0.111119657811905,0.123199352585723
"4.1244",0,20,50,"Cayley",0.0397151805907275,0.108068894233364,0.108047434158375,0.0600472663424995,0.122544537182647,0.147804787431554
"4.1245",0,20,50,"Cayley",0.0494022967573638,0.103793423946586,0.105914216763296,0.0262317190043915,0.108028363354458,0.136289222375834
"4.1246",0,20,50,"Cayley",0.0869845096337553,0.116344699212498,0.120939813121548,0.075918784193124,0.138640183873577,0.159826572356406
"4.1247",0,20,50,"Cayley",0.0702679054253432,0.121826449117225,0.12686452138996,0.0665133441764301,0.11948968644485,0.136708264597531
"4.1248",0,20,50,"Cayley",0.0495115106792479,0.109835391143431,0.110850394721982,0.053596717642043,0.119096084101296,0.139848307890087
"4.1249",0,20,50,"Cayley",0.0731631157598835,0.0993041505697674,0.09512606394672,0.09731623804069,0.105476163631432,0.134018182213031
"4.1250",0,20,50,"Cayley",0.0430963063283862,0.1220301073414,0.127973509164667,0.053347228592784,0.133289482030898,0.156345099585395
"4.1251",0,20,50,"Cayley",0.0557432979425654,0.118330651079499,0.114125738224453,0.05085632676189,0.125986889146054,0.142223729729191
"4.1252",0,20,50,"Cayley",0.064822343924142,0.10694310134407,0.107927084038954,0.0381557365141714,0.119546899886782,0.138335258844408
"4.1253",0,20,50,"Cayley",0.0546167711721352,0.104663298920926,0.111067223386395,0.103340217369285,0.112098230832591,0.126550322587309
"4.1254",0,20,50,"Cayley",0.0535104569100265,0.115411488027875,0.119773388090006,0.0791394040624133,0.130258388524044,0.154250748867306
"4.1255",0,20,50,"Cayley",0.0809613140549467,0.109247628641888,0.106882228059822,0.120008613619988,0.0736037008473959,0.0847833118038341
"4.1256",0,20,50,"Cayley",0.0991286573296553,0.108725969252102,0.115895299204295,0.0775241089608623,0.121416981955375,0.144055293654682
"4.1257",0,20,50,"Cayley",0.0447045698466227,0.120336893405415,0.115346249894257,0.0633985795854861,0.129685539831855,0.181790315296809
"4.1258",0,20,50,"Cayley",0.0344295387910775,0.111626375302628,0.113773795867907,0.0343629957958635,0.109895766369969,0.130448055654573
"4.1259",0,20,50,"Cayley",0.103225395519257,0.109918035851262,0.104750663496739,0.105195547397722,0.118210131580664,0.135230524509357
"4.1260",0,20,50,"Cayley",0.0803912030547404,0.124080316339792,0.12641620194851,0.0860131793566448,0.140289574305757,0.158187165483495
"4.1261",0,20,50,"Cayley",0.0254764205760213,0.11480673724955,0.121803029518977,0.0294894854444232,0.118283326252737,0.144496253637221
"4.1262",0,20,50,"Cayley",0.0368112276898298,0.115596514057693,0.115230268107989,0.0210454316497693,0.130308834224166,0.146450860194067
"4.1263",0,20,50,"Cayley",0.0593538640146239,0.0991217240446664,0.09884683328446,0.0517905789372881,0.105398167286048,0.120271052143985
"4.1264",0,20,50,"Cayley",0.100250328633778,0.0996658632354,0.1068702938907,0.0731884592631605,0.101140212016884,0.107445342164662
"4.1265",0,20,50,"Cayley",0.0655283338177745,0.105660449878145,0.102184009400243,0.0468557965291852,0.114149002631047,0.129611089093351
"4.1266",0,20,50,"Cayley",0.0302375731462906,0.115182157027018,0.110503005733117,0.0377550573648851,0.133335418149063,0.152009770837835
"4.1267",0,20,50,"Cayley",0.102380285015165,0.106757071175841,0.11175677152594,0.136303255696827,0.115437582754847,0.137835975175204
"4.1268",0,20,50,"Cayley",0.0155451446222646,0.104292213121631,0.100819333288553,0.0525347086764097,0.100026827228728,0.11998796834546
"4.1269",0,20,50,"Cayley",0.0602409699770326,0.107750239547638,0.109090729420256,0.0735274277598168,0.129660525436435,0.151208931191829
"4.1270",0,20,50,"Cayley",0.00644100670720069,0.105484682374157,0.105954256635645,0.0197247523088458,0.125665668752427,0.143187552512976
"4.1271",0,20,50,"Cayley",0.0768095125503974,0.107548270998914,0.10638384329398,0.0682986833209629,0.133004863500328,0.148431672152506
"4.1272",0,20,50,"Cayley",0.0690773582382635,0.109288801175014,0.115275450253293,0.0884122541806762,0.121625001078694,0.157022172536754
"4.1273",0,20,50,"Cayley",0.0736866106802904,0.111629289759973,0.122560868997678,0.104248607263434,0.101088845523149,0.12479990094694
"4.1274",0,20,50,"Cayley",0.0956650701862731,0.104303830129891,0.101940877136179,0.0799800535770056,0.0922575991159698,0.108846436886819
"4.1275",0,20,50,"Cayley",0.0685938848357724,0.122993284195085,0.129443307864946,0.0933568191634662,0.135679895305496,0.147573767350467
"4.1276",0,20,50,"Cayley",0.124072820431154,0.115597341935159,0.115973112166661,0.113409692615416,0.133015091012828,0.167296610407803
"4.1277",0,20,50,"Cayley",0.0306266549958745,0.0992612741903884,0.0996417980327863,0.0392530372033158,0.101932615878218,0.112450837954525
"4.1278",0,20,50,"Cayley",0.0677202460088526,0.106104215471114,0.103595436782099,0.0657670142845208,0.119144577246356,0.131053180613939
"4.1279",0,20,50,"Cayley",0.0721665964135692,0.114318173145028,0.116291113565135,0.0649569754572318,0.105570896912601,0.134149975984614
"4.1280",0,20,50,"Cayley",0.0401213030638615,0.109413795909427,0.111016210454779,0.0236338177673775,0.0953882928793587,0.123966930907089
"4.1281",0,20,50,"Cayley",0.0444144099884239,0.119711120276322,0.123393293897891,0.0315182392601172,0.123373466807372,0.139383344975639
"4.1282",0,20,50,"Cayley",0.0725222022088289,0.114920051555918,0.115596634164131,0.11033885059445,0.090099985642593,0.0966694652947152
"4.1283",0,20,50,"Cayley",0.0973596590043494,0.109127635743467,0.100940906422877,0.116336931161643,0.132743340887342,0.15663281743929
"4.1284",0,20,50,"Cayley",0.0489098449546974,0.10210891472318,0.100463897197191,0.0547166363008448,0.12412865926727,0.149303612112327
"4.1285",0,20,50,"Cayley",0.0375650656253078,0.108047157503219,0.114213953601735,0.0445994109588628,0.121970226494825,0.143300340535835
"4.1286",0,20,50,"Cayley",0.0611115556954403,0.0930505205879354,0.092648676809937,0.0580146976208154,0.0997428664219702,0.120786836866805
"4.1287",0,20,50,"Cayley",0.0854078725778812,0.111277629512589,0.112443347379364,0.0739463574984762,0.128060050535455,0.160000784471864
"4.1288",0,20,50,"Cayley",0.0596516557506834,0.11779235862609,0.123077570308992,0.0482778154575065,0.119674288328391,0.136615464829697
"4.1289",0,20,50,"Cayley",0.0310686544829304,0.112725071556198,0.105365321535942,0.0250861507532306,0.101163207656848,0.111286907760014
"4.1290",0,20,50,"Cayley",0.0837076775759331,0.101379224744912,0.101125753750689,0.102578877000048,0.0856467813971841,0.0968831130199545
"4.1291",0,20,50,"Cayley",0.0924839579470497,0.111948021972056,0.118685818898267,0.0986777373511755,0.116856452713987,0.14725420462444
"4.1292",0,20,50,"Cayley",0.0481185469645313,0.115029520505822,0.121112611422641,0.0573599272042351,0.126588846485398,0.139063816690881
"4.1293",0,20,50,"Cayley",0.0384463296343929,0.11121509581506,0.123761147221217,0.04946716072523,0.134707616315947,0.178800691835966
"4.1294",0,20,50,"Cayley",0.0585433201311858,0.103529827188712,0.101668879873215,0.0798964318388098,0.112692896729631,0.125373746298081
"4.1295",0,20,50,"Cayley",0.0400078619408378,0.119992213027535,0.12459177400175,0.074285170479472,0.108056839247968,0.121551085373426
"4.1296",0,20,50,"Cayley",0.103739058112958,0.106946575207885,0.107060741772342,0.104065874576872,0.121506399962762,0.168979990124185
"4.1297",0,20,50,"Cayley",0.0539608538499955,0.106631961112825,0.112716187067501,0.0561230138114076,0.125419209751995,0.132033968353774
"4.1298",0,20,50,"Cayley",0.115340366284996,0.117585183812007,0.120329453366426,0.110248497397903,0.132312333956311,0.153713193892721
"4.1299",0,20,50,"Cayley",0.0842135246292547,0.106889451559107,0.108575848450143,0.0692286072911529,0.114474583497353,0.132480548026461
"4.1300",0,20,50,"Cayley",0.0864939202439483,0.102362389012719,0.107065836186234,0.0839226459730479,0.117673028253065,0.117370863905231
"4.1301",0,20,50,"Cayley",0.0363447801056619,0.109207840271584,0.106023215328299,0.0600704376189454,0.12418776339723,0.133442091299289
