"","eps","kappa","n","Dist","MeanDist","MeanNTH","MeanBoot","MedianDist","MedianNTH","MedianBoot"
"1.3856",0,20,25,"Fisher",0.0754958394804701,0.0868929325754479,0.0924417929774097,0.0708290612478494,0.106519634499843,0.145814228073767
"1.3857",0,20,25,"Fisher",0.0623595777233395,0.0669835307934423,0.068450221927213,0.0634489716881775,0.0866014885090098,0.0941602455280797
"1.3858",0,20,25,"Fisher",0.0447169392723404,0.0887476922447511,0.0949791273704125,0.0473980099281326,0.116851248163434,0.159960122864161
"1.3859",0,20,25,"Fisher",0.0626310288103839,0.0833770624080142,0.0906834469042614,0.0581147439802446,0.0784845440191711,0.106049939826803
"1.3860",0,20,25,"Fisher",0.0524526968074685,0.0821851359062814,0.0873813714557205,0.059563754036635,0.0775948697229606,0.11241046702786
"1.3861",0,20,25,"Fisher",0.0276190403390697,0.0748229401610086,0.0801930400441593,0.0327656807007454,0.0816666641316787,0.115049695194732
"1.3862",0,20,25,"Fisher",0.0329661023148977,0.0766419920650895,0.0800096208235457,0.0319460912135667,0.0725509975485178,0.115546527627614
"1.3863",0,20,25,"Fisher",0.0509806507061563,0.0763002703507585,0.0808743898524372,0.0372822239243736,0.0462238320371226,0.0585450672255401
"1.3864",0,20,25,"Fisher",0.061904010251121,0.0901274073530013,0.093020083288784,0.0991833791184383,0.0863105198137207,0.131752059729013
"1.3865",0,20,25,"Fisher",0.0424117508402503,0.070104359661395,0.0748128415986598,0.0759702553380465,0.0652638318940986,0.0809017055355214
"1.3866",0,20,25,"Fisher",0.0590779750939693,0.0782102988374338,0.0826445033868896,0.091336323198592,0.0494004286332989,0.0616267722797857
"1.3867",0,20,25,"Fisher",0.0763824813947407,0.086892414082861,0.0891484843438976,0.0705787012579248,0.0940631020767669,0.127427449791213
"1.3868",0,20,25,"Fisher",0.0483570135534625,0.0784408703305946,0.0833644480628181,0.054466933463672,0.0841509987280141,0.102461022768571
"1.3869",0,20,25,"Fisher",0.0190589545931081,0.0836629018332041,0.0882103219620094,0.0400284984591358,0.0929276035456666,0.123758527943855
"1.3870",0,20,25,"Fisher",0.0524868581840973,0.0632338036590095,0.0663177209586556,0.060212129360334,0.0829148602659911,0.101349806125175
"1.3871",0,20,25,"Fisher",0.029951132547019,0.0753933204834437,0.0809713631405447,0.0374369718039748,0.0836262698466586,0.1684524681703
"1.3872",0,20,25,"Fisher",0.0597292364346675,0.0844128905281074,0.0880145250159636,0.0475719659277503,0.0995648158806233,0.132665027971811
"1.3873",0,20,25,"Fisher",0.0564009219247968,0.084780789908124,0.0832537657138857,0.0600134068026612,0.0840010499115267,0.138087452729998
"1.3874",0,20,25,"Fisher",0.0708963793721897,0.0829616488245695,0.0858526696719048,0.104013716476377,0.0930743021128781,0.108447174847862
"1.3875",0,20,25,"Fisher",0.0315557875360028,0.08322445794049,0.0857581108812668,0.0279413218244138,0.0843504216572634,0.108399690637531
"1.3876",0,20,25,"Fisher",0.0422002460506747,0.0671736143803093,0.0715208102742094,0.0393764703335609,0.0802678100984822,0.102782347639146
"1.3877",0,20,25,"Fisher",0.0562264547445262,0.0862596864186157,0.0973113818258791,0.0545474891816252,0.106092323894478,0.135082051682426
"1.3878",0,20,25,"Fisher",0.0316379924170971,0.0818278790719205,0.0890516318936418,0.0306049106688643,0.0892382403876449,0.129772900692761
"1.3879",0,20,25,"Fisher",0.0617355260134329,0.072447729581683,0.0710999057779774,0.0457426614084718,0.0846800599052136,0.111928410527143
"1.3880",0,20,25,"Fisher",0.0488725049667853,0.0766717035645285,0.0805504542928971,0.0601776243739983,0.091791004724333,0.114100511758073
"1.3881",0,20,25,"Fisher",0.0605053816603432,0.0804677361329363,0.0847423864166751,0.0736445495037281,0.0905034295547061,0.1297829159287
"1.3882",0,20,25,"Fisher",0.0342834599578153,0.0901709438828315,0.0921464320814711,0.0450200640344889,0.100722975857493,0.137092391888187
"1.3883",0,20,25,"Fisher",0.0676645531033274,0.0749368986378572,0.0812877492390288,0.0799551807164045,0.0882489248462808,0.13001004972942
"1.3884",0,20,25,"Fisher",0.0283123061002224,0.0760117033277418,0.0780453000549423,0.0321014252352674,0.0648888952991275,0.0821002647743585
"1.3885",0,20,25,"Fisher",0.0417901125572487,0.095772744371924,0.106911899512059,0.0267064365429287,0.107183677219598,0.139739089208502
"1.3886",0,20,25,"Fisher",0.0467927339299193,0.0758109512485669,0.0755428306859958,0.0556911212914949,0.0830733503015708,0.107952694605944
"1.3887",0,20,25,"Fisher",0.0960495089129764,0.073786775752754,0.0786529458350129,0.127263543702566,0.0771141525157757,0.102403936793547
"1.3888",0,20,25,"Fisher",0.0224711016793665,0.088045015737085,0.087842923846499,0.011876207764117,0.101637601388205,0.16489978463896
"1.3889",0,20,25,"Fisher",0.0587153590339003,0.0892870209737986,0.0969866865301775,0.0530470375634363,0.10201199859899,0.127071895379243
"1.3890",0,20,25,"Fisher",0.0298659939118718,0.0779299533179546,0.0812029979417257,0.0319774137735527,0.0868690261126247,0.134718148419702
"1.3891",0,20,25,"Fisher",0.0852464301655348,0.0854937697353959,0.0887530615203241,0.0981126721890764,0.0778598226336285,0.137654401674412
"1.3892",0,20,25,"Fisher",0.0188386921171202,0.0838917276535554,0.0914827122799736,0.0356859520995259,0.0886163896287062,0.129389494568072
"1.3893",0,20,25,"Fisher",0.0520579277308205,0.0777389752717932,0.0765077967767064,0.0370946734689612,0.086843987900375,0.116200229816387
"1.3894",0,20,25,"Fisher",0.0677401419732958,0.0799636501197483,0.0850202287417623,0.0616031916083815,0.0813379353895798,0.13786473864308
"1.3895",0,20,25,"Fisher",0.0875585663034951,0.0771562595081101,0.0774276543004161,0.0743012677828999,0.0832015058789837,0.137675396302039
"1.3896",0,20,25,"Fisher",0.0443860265843417,0.074089165298865,0.079197122541115,0.0398951560047634,0.0783513013338414,0.102921747955185
"1.3897",0,20,25,"Fisher",0.0678614099239657,0.0779826863846334,0.0808148616481408,0.0834754469820128,0.091073757170228,0.131334803267524
"1.3898",0,20,25,"Fisher",0.0720848429562714,0.0743954149671235,0.0785801945160383,0.083757507237743,0.0792370181550806,0.112289332962249
"1.3899",0,20,25,"Fisher",0.0214296954252188,0.0863586180366649,0.0888215339687517,0.0271597567018861,0.091255757086125,0.115656861584771
"1.3900",0,20,25,"Fisher",0.0186668259299938,0.0760114035224118,0.0796210912944294,0.016582865676242,0.072404329013823,0.102041584778701
"1.3901",0,20,25,"Fisher",0.053189109846863,0.0786475199474219,0.0850868854888063,0.0728326074186751,0.09877540370773,0.154207953195798
"1.3902",0,20,25,"Fisher",0.0409284180064106,0.0779569510472767,0.0799222138349177,0.032947925644152,0.0910969609129714,0.120356946651494
"1.3903",0,20,25,"Fisher",0.0571315676988972,0.083305936854973,0.0830237278615742,0.0702861312390176,0.0647999581270584,0.115012587485246
"1.3904",0,20,25,"Fisher",0.0607707913960184,0.085379814987278,0.0905864679447807,0.0701187895034744,0.0921762248529466,0.168284417026245
"1.3905",0,20,25,"Fisher",0.0172743948465348,0.0762548444344426,0.0797685545296185,0.00541708698560689,0.0831897081699132,0.099411833943182
"1.3906",0,20,25,"Fisher",0.0214574644507664,0.0804742063944964,0.0794980310297295,0.01911897972693,0.0782797562330581,0.134119524649944
"1.3907",0,20,25,"Fisher",0.0504544385901406,0.0818523363800778,0.0825111472628439,0.0414790740932347,0.0775415318353694,0.112426514816495
"1.3908",0,20,25,"Fisher",0.0502538693344257,0.0696623255254555,0.0692784909068403,0.0534406891613825,0.0712468432116496,0.131534039167401
"1.3909",0,20,25,"Fisher",0.109883715326516,0.0844569597041446,0.0874011929156452,0.108762398861568,0.0979071850088071,0.124004215526927
"1.3910",0,20,25,"Fisher",0.0543066628980608,0.0932676457797313,0.0999377029834589,0.0395868829212311,0.109221707002497,0.154144580070941
"1.3911",0,20,25,"Fisher",0.0603672015406729,0.0638379432206529,0.068294654207908,0.0553284368714135,0.0731499843032893,0.0912066392200796
"1.3912",0,20,25,"Fisher",0.0479307321543863,0.0851652739213418,0.0883087110556406,0.0445239580714409,0.0910801032803699,0.126501726335788
"1.3913",0,20,25,"Fisher",0.0338793240657356,0.0875379845026233,0.091673429209594,0.0589913653854751,0.10099561150711,0.122214320840711
"1.3914",0,20,25,"Fisher",0.0132380180801706,0.0811535196696244,0.0835842383675899,0.0130788573772233,0.0932070324933166,0.117240734951718
"1.3915",0,20,25,"Fisher",0.070489481298436,0.0857024530084341,0.0877211802742516,0.0571471889293828,0.0963596285022812,0.133004125002198
"1.3916",0,20,25,"Fisher",0.110320612694094,0.0761868727126346,0.0755350081603753,0.083970651403144,0.0895157653698932,0.109377019309542
"1.3917",0,20,25,"Fisher",0.0266137369385131,0.0814924923974829,0.0807301332857163,0.0230488607316749,0.0802286592898738,0.108820656773108
"1.3918",0,20,25,"Fisher",0.0367738466002954,0.0769352797483992,0.0851414501957586,0.0459480632925166,0.0655160054503704,0.0953926135492941
"1.3919",0,20,25,"Fisher",0.0463374935629736,0.0816221407649558,0.0894116950845724,0.0531966223633828,0.0717294426763829,0.100278345790473
"1.3920",0,20,25,"Fisher",0.0317726179355324,0.079449710532345,0.0857084048241152,0.0417854661592272,0.0901242508338315,0.110582022879033
"1.3921",0,20,25,"Fisher",0.0274541822883004,0.0811936069755709,0.083666507644582,0.0441630284925714,0.0959956320619042,0.11741257467618
"1.3922",0,20,25,"Fisher",0.0463381489966922,0.0809403544592921,0.0819438645978012,0.0359901693105459,0.0750279724049869,0.109681477889592
"1.3923",0,20,25,"Fisher",0.0427064827381134,0.0782635669234277,0.0829666021796632,0.0550286946308971,0.0791839516387343,0.0951594112590981
"1.3924",0,20,25,"Fisher",0.0454009172761503,0.0811267444454055,0.0864595037055239,0.0586864737023263,0.0769324089169749,0.0992141376178426
"1.3925",0,20,25,"Fisher",0.0602492589047624,0.0854917198132436,0.0916273626797694,0.0592490134636752,0.101110426828228,0.143332185687615
"1.3926",0,20,25,"Fisher",0.0295677363334614,0.0733202390634858,0.0772309635110353,0.0226403409160452,0.0711911629567624,0.0997720421958282
"1.3927",0,20,25,"Fisher",0.0196617318375172,0.0675084455250218,0.0663654470021652,0.0198334821834114,0.0570663815684976,0.0973679497934277
"1.3928",0,20,25,"Fisher",0.0522418847675061,0.0767978228094762,0.0839470413535534,0.0757191765691894,0.0779621036751243,0.133525994884897
"1.3929",0,20,25,"Fisher",0.0487686778941957,0.0615668042610758,0.0602420360318527,0.0595042405142658,0.0599052650624335,0.0804748314839318
"1.3930",0,20,25,"Fisher",0.0337683625366155,0.0884591693644764,0.0938574325175283,0.0369347901043278,0.114410246017917,0.157770587238744
"1.3931",0,20,25,"Fisher",0.0289604846841311,0.0767809384337841,0.0785326477552348,0.0406388926179619,0.0790147368562741,0.111931002646517
"1.3932",0,20,25,"Fisher",0.0366272333719315,0.0812220850663694,0.0817053468060339,0.0382126349781085,0.10007553423479,0.116103120551836
"1.3933",0,20,25,"Fisher",0.0343880524442982,0.0840468367067825,0.087557376266591,0.0403890460129255,0.0947804663242058,0.119191019743743
"1.3934",0,20,25,"Fisher",0.090489524633662,0.0817492626416492,0.0846673134557736,0.118274773621307,0.0921016691832186,0.135530400696812
"1.3935",0,20,25,"Fisher",0.0352040363998519,0.0722079249212529,0.0756603137831419,0.0543228304890579,0.0804088692271283,0.102346194983244
"1.3936",0,20,25,"Fisher",0.0295294295919507,0.0924766552386691,0.0951286892653508,0.0412559758569349,0.0895942402499006,0.113044289810238
"1.3937",0,20,25,"Fisher",0.0475808360512975,0.0782512651886478,0.0836096937351792,0.0674239243962295,0.0969121836127793,0.153333251287272
"1.3938",0,20,25,"Fisher",0.0316530147987275,0.0812312924170444,0.0786713164049304,0.0355157385660675,0.0960024820749574,0.148721615752987
"1.3939",0,20,25,"Fisher",0.113631126463113,0.0635536378892915,0.0669012836750196,0.098647957678767,0.0698760943658802,0.0912391513689241
"1.3940",0,20,25,"Fisher",0.100702635303314,0.0776552549123643,0.0818748252202697,0.104952268973036,0.0933753273686301,0.115088663219221
"1.3941",0,20,25,"Fisher",0.0614953138303337,0.0799043834735264,0.0812033467088647,0.0615720063273984,0.0853884065695948,0.112250799659723
"1.3942",0,20,25,"Fisher",0.041296348347667,0.0765541037617812,0.0795784963582969,0.0285878705066578,0.071352899252106,0.0909039575003509
"1.3943",0,20,25,"Fisher",0.0481433717551214,0.0820739808392563,0.0850639914897575,0.0541050914392967,0.105611842951732,0.136310904463385
"1.3944",0,20,25,"Fisher",0.0280117844094369,0.077899159658349,0.0823649743057812,0.0371673601479793,0.0882670314065411,0.117383951397897
"1.3945",0,20,25,"Fisher",0.0424575514722863,0.0783899741616186,0.0837471757794111,0.0424893428736725,0.0972039316917439,0.127308141880817
"1.3946",0,20,25,"Fisher",0.0177051101033933,0.0878619773462209,0.0943656124345255,0.0390153256898972,0.0832650318925382,0.107136352101919
"1.3947",0,20,25,"Fisher",0.0411338576934776,0.0676862431180125,0.070250036544443,0.042823152777195,0.0791509431186388,0.116064092427342
"1.3948",0,20,25,"Fisher",0.0164328032167946,0.0721932376668425,0.0760837911447511,0.0185685590753935,0.0876368609781013,0.105128022984551
"1.3949",0,20,25,"Fisher",0.0258224223230066,0.0858978739825711,0.0928910233649587,0.0403123561752564,0.0937431490146487,0.116884498496803
"1.3950",0,20,25,"Fisher",0.0713947025511121,0.0839958658279668,0.0866883157197063,0.0819074480690971,0.0852051455159769,0.133738207405288
"1.3951",0,20,25,"Fisher",0.0872854485968435,0.0829729751249018,0.0920878463274848,0.0704294578425661,0.0872981863872968,0.106251946640776
"1.3952",0,20,25,"Fisher",0.0479506344892456,0.0746830941341821,0.077063326144671,0.0371530685810944,0.0956756156337527,0.113887006697164
"1.3953",0,20,25,"Fisher",0.0536301931898907,0.0811713932073633,0.0837009780651878,0.0321398122487592,0.0868598327588722,0.122982700922302
"1.3954",0,20,25,"Fisher",0.0753675541143333,0.0744718433276156,0.0733618778293159,0.0881181630228182,0.090371437565129,0.11593885168124
"1.3955",0,20,25,"Fisher",0.0408189507511708,0.0690445972494097,0.0727394962635455,0.0222090305796393,0.0782462841892473,0.10582730046386
"1.3956",0,20,25,"Fisher",0.0148643450588654,0.0731224838232503,0.0805671920834365,0.0287505291316296,0.0808764809696061,0.104788563054197
"1.3957",0,20,25,"Fisher",0.0504911957577197,0.0736538501531221,0.0797586092762772,0.0622668666620993,0.0450569846001498,0.0622177603332003
"1.3958",0,20,25,"Fisher",0.047296466711725,0.0716860872987889,0.0751626259408406,0.0569220069471349,0.0598578688848187,0.0840320549354906
"1.3959",0,20,25,"Fisher",0.0566457232598132,0.0842783864273984,0.0923417568111774,0.0565574065236073,0.085830200324034,0.114531199843909
"1.3960",0,20,25,"Fisher",0.0434859817592672,0.067000268982417,0.0672922431890443,0.0572828210277611,0.0761285454344469,0.105380861063891
"1.3961",0,20,25,"Fisher",0.047713242426679,0.0825490137087522,0.0905147987606749,0.0589790163478556,0.0988622386545305,0.148350146180869
"1.3962",0,20,25,"Fisher",0.0103039179699302,0.0898727726855608,0.10039993717416,0.0153653386939571,0.0836416721744299,0.11804633075453
"1.3963",0,20,25,"Fisher",0.0381222734821883,0.0851679099667776,0.0886673605007547,0.043414343325047,0.105592756631138,0.145770960804553
"1.3964",0,20,25,"Fisher",0.0532743471523376,0.0800152655162266,0.0928529791348248,0.0603304949232041,0.0858079373621893,0.147874870910807
"1.3965",0,20,25,"Fisher",0.049080372782678,0.0678206493490157,0.0683102860310456,0.0406854139727623,0.0790182860946218,0.101862191289519
"1.3966",0,20,25,"Fisher",0.0666480448399223,0.0758397814286878,0.0831275892445904,0.0642176183356668,0.0895020650204956,0.0994207548505139
"1.3967",0,20,25,"Fisher",0.0279865816148998,0.0723154683196437,0.0740857952367287,0.025145483684404,0.0800354803096382,0.0995814531052653
"1.3968",0,20,25,"Fisher",0.0888145119832025,0.0835034919178348,0.0902408382702937,0.0835243173792812,0.0726678797078254,0.104918889156749
"1.3969",0,20,25,"Fisher",0.0735747963806032,0.0751267949175199,0.079709532001615,0.0827630865871678,0.0900431501993791,0.133560601590025
"1.3970",0,20,25,"Fisher",0.0684151482142927,0.0826467937976989,0.0868239793218969,0.0949164222888342,0.0955871448896896,0.117725716470536
"1.3971",0,20,25,"Fisher",0.0814784839129359,0.0773903491473671,0.0788853695263595,0.0600188536705577,0.0766374615569863,0.115933350265985
"1.3972",0,20,25,"Fisher",0.0389534853915085,0.0694664664565313,0.0684228184434622,0.0273537933699942,0.0798719301631229,0.0942804595743898
"1.3973",0,20,25,"Fisher",0.0509360675515803,0.0852825702545473,0.0934037688008213,0.0532175404280249,0.0904604905191578,0.143849777071087
"1.3974",0,20,25,"Fisher",0.0548238335806646,0.0791748149228188,0.0826494544364053,0.0659723239713693,0.0942288061072248,0.114668081023092
"1.3975",0,20,25,"Fisher",0.033244476736242,0.0798102015858912,0.0843158230928347,0.0592022101302902,0.0630157382512411,0.0754594667053152
"1.3976",0,20,25,"Fisher",0.0267359886385516,0.0864006041920102,0.0909670892523785,0.0400901367841856,0.0915464059560917,0.112344544323829
"1.3977",0,20,25,"Fisher",0.0232777396718256,0.0800462757087094,0.0820075623163009,0.00878838035825064,0.091898914794367,0.112694334259829
"1.3978",0,20,25,"Fisher",0.0415372890862756,0.0873663289806241,0.0905910738200293,0.0737489191140276,0.102385928228975,0.157577157582961
"1.3979",0,20,25,"Fisher",0.0555977363811476,0.0957194676424788,0.0967176463573318,0.0856285420255121,0.0937399121641998,0.138182295573768
"1.3980",0,20,25,"Fisher",0.0618008449021338,0.0799907843820084,0.0839330255809598,0.0480222450455316,0.0643406774756421,0.126393524356745
"1.3981",0,20,25,"Fisher",0.0584386361645974,0.0901645142657093,0.0943445495287541,0.0706607035564195,0.102301364049161,0.168711462081121
"1.3982",0,20,25,"Fisher",0.0326747676979566,0.0890913542917857,0.0884218654350103,0.0172735439133558,0.0894710872293502,0.124074367530992
"1.3983",0,20,25,"Fisher",0.0700648970131192,0.0808466218755419,0.079381365553267,0.0634074804907286,0.0832301974621137,0.109285808886205
"1.3984",0,20,25,"Fisher",0.0430613304294059,0.0752837693745372,0.0795027248429887,0.034076279432577,0.0857246379125521,0.133744159880904
"1.3985",0,20,25,"Fisher",0.0355871391536578,0.0694479667831561,0.0723922095532631,0.0347066458871365,0.0802854298236033,0.134460257778114
"1.3986",0,20,25,"Fisher",0.0399522069658125,0.0730525190249133,0.0771177627047167,0.03679982597872,0.0850481323287045,0.101300763576436
"1.3987",0,20,25,"Fisher",0.0363805553704781,0.0746331080189789,0.0739041008900767,0.0264749396288173,0.0877006984127447,0.109390091124136
"1.3988",0,20,25,"Fisher",0.0171624236262172,0.0737126202420627,0.0789213036922169,0.0318911580744947,0.0693841177138643,0.0971836262597578
"1.3989",0,20,25,"Fisher",0.0195767464324528,0.0808607938538309,0.0829655364517929,0.0420487907996018,0.0842558946876561,0.115313735636536
"1.3990",0,20,25,"Fisher",0.0218986330845933,0.0712285833826752,0.0728811601758777,0.0289581333166741,0.0747879232481072,0.0967763044597747
"1.3991",0,20,25,"Fisher",0.0869977056938598,0.0806448629082024,0.086687494335973,0.107485443178446,0.0641747765743634,0.100809383289548
"1.3992",0,20,25,"Fisher",0.056180771075401,0.0774171262901613,0.0855594949300857,0.0655427278655048,0.0725708791180855,0.0947564191799896
"1.3993",0,20,25,"Fisher",0.0675786635044763,0.0775766370245268,0.0849196292540257,0.102526877045043,0.0733166843663346,0.105104088399885
"1.3994",0,20,25,"Fisher",0.0495400336205707,0.0733387217824701,0.0796440672126753,0.0662818587029748,0.060355544540245,0.100266883029426
"1.3995",0,20,25,"Fisher",0.047559030254851,0.0901474728686245,0.09250290005183,0.0807710408375703,0.096472307520317,0.122890602780202
"1.3996",0,20,25,"Fisher",0.0775971724899101,0.086975525497619,0.0891308177468612,0.0970659849200999,0.0866623624457084,0.108401148365371
"1.3997",0,20,25,"Fisher",0.0431242072365581,0.0690948343288044,0.0733998087539979,0.048352746696551,0.0614581801169666,0.0798288090862805
"1.3998",0,20,25,"Fisher",0.0883967359969031,0.0689146758544749,0.0687315346252414,0.0759050778440771,0.0582393960525978,0.121548720512359
"1.3999",0,20,25,"Fisher",0.0863159570709878,0.0728097823909146,0.07565564430416,0.10474229322275,0.0726720589980346,0.0918009390083388
"1.4000",0,20,25,"Fisher",0,0,0,0,0,0
"1.4001",0,20,25,"Fisher",0,0,0,0,0,0
"1.4002",0,20,25,"Fisher",0,0,0,0,0,0
"1.4003",0,20,25,"Fisher",0,0,0,0,0,0
"1.4004",0,20,25,"Fisher",0,0,0,0,0,0
"1.4005",0,20,25,"Fisher",0,0,0,0,0,0
"1.4006",0,20,25,"Fisher",0,0,0,0,0,0
"1.4007",0,20,25,"Fisher",0,0,0,0,0,0
"1.4008",0,20,25,"Fisher",0,0,0,0,0,0
"1.4009",0,20,25,"Fisher",0,0,0,0,0,0
"1.4010",0,20,25,"Fisher",0,0,0,0,0,0
"1.4011",0,20,25,"Fisher",0,0,0,0,0,0
"1.4012",0,20,25,"Fisher",0,0,0,0,0,0
"1.4013",0,20,25,"Fisher",0,0,0,0,0,0
"1.4014",0,20,25,"Fisher",0,0,0,0,0,0
"1.4015",0,20,25,"Fisher",0,0,0,0,0,0
"1.4016",0,20,25,"Fisher",0,0,0,0,0,0
"1.4017",0,20,25,"Fisher",0,0,0,0,0,0
"1.4018",0,20,25,"Fisher",0,0,0,0,0,0
"1.4019",0,20,25,"Fisher",0,0,0,0,0,0
"1.4020",0,20,25,"Fisher",0,0,0,0,0,0
"1.4021",0,20,25,"Fisher",0,0,0,0,0,0
"1.4022",0,20,25,"Fisher",0,0,0,0,0,0
"1.4023",0,20,25,"Fisher",0,0,0,0,0,0
"1.4024",0,20,25,"Fisher",0,0,0,0,0,0
"1.4025",0,20,25,"Fisher",0,0,0,0,0,0
"1.4026",0,20,25,"Fisher",0,0,0,0,0,0
"1.4027",0,20,25,"Fisher",0,0,0,0,0,0
"1.4028",0,20,25,"Fisher",0,0,0,0,0,0
"1.4029",0,20,25,"Fisher",0,0,0,0,0,0
"1.4030",0,20,25,"Fisher",0,0,0,0,0,0
"1.4031",0,20,25,"Fisher",0,0,0,0,0,0
"1.4032",0,20,25,"Fisher",0,0,0,0,0,0
"1.4033",0,20,25,"Fisher",0,0,0,0,0,0
"1.4034",0,20,25,"Fisher",0,0,0,0,0,0
"1.4035",0,20,25,"Fisher",0,0,0,0,0,0
"1.4036",0,20,25,"Fisher",0,0,0,0,0,0
"1.4037",0,20,25,"Fisher",0,0,0,0,0,0
"1.4038",0,20,25,"Fisher",0,0,0,0,0,0
"1.4039",0,20,25,"Fisher",0,0,0,0,0,0
"1.4040",0,20,25,"Fisher",0,0,0,0,0,0
"1.4041",0,20,25,"Fisher",0,0,0,0,0,0
"1.4042",0,20,25,"Fisher",0,0,0,0,0,0
"1.4043",0,20,25,"Fisher",0,0,0,0,0,0
"1.4044",0,20,25,"Fisher",0,0,0,0,0,0
"1.4045",0,20,25,"Fisher",0,0,0,0,0,0
"1.4046",0,20,25,"Fisher",0,0,0,0,0,0
"1.4047",0,20,25,"Fisher",0,0,0,0,0,0
"1.4048",0,20,25,"Fisher",0,0,0,0,0,0
"1.4049",0,20,25,"Fisher",0,0,0,0,0,0
"1.4050",0,20,25,"Fisher",0,0,0,0,0,0
"1.4051",0,20,25,"Fisher",0,0,0,0,0,0
"1.4052",0,20,25,"Fisher",0,0,0,0,0,0
"1.4053",0,20,25,"Fisher",0,0,0,0,0,0
"1.4054",0,20,25,"Fisher",0,0,0,0,0,0
"1.4055",0,20,25,"Fisher",0,0,0,0,0,0
"1.4056",0,20,25,"Fisher",0,0,0,0,0,0
"1.4057",0,20,25,"Fisher",0,0,0,0,0,0
"1.4058",0,20,25,"Fisher",0,0,0,0,0,0
"1.4059",0,20,25,"Fisher",0,0,0,0,0,0
"1.4060",0,20,25,"Fisher",0,0,0,0,0,0
"1.4061",0,20,25,"Fisher",0,0,0,0,0,0
"1.4062",0,20,25,"Fisher",0,0,0,0,0,0
"1.4063",0,20,25,"Fisher",0,0,0,0,0,0
"1.4064",0,20,25,"Fisher",0,0,0,0,0,0
"1.4065",0,20,25,"Fisher",0,0,0,0,0,0
"1.4066",0,20,25,"Fisher",0,0,0,0,0,0
"1.4067",0,20,25,"Fisher",0,0,0,0,0,0
"1.4068",0,20,25,"Fisher",0,0,0,0,0,0
"1.4069",0,20,25,"Fisher",0,0,0,0,0,0
"1.4070",0,20,25,"Fisher",0,0,0,0,0,0
"1.4071",0,20,25,"Fisher",0,0,0,0,0,0
"1.4072",0,20,25,"Fisher",0,0,0,0,0,0
"1.4073",0,20,25,"Fisher",0,0,0,0,0,0
"1.4074",0,20,25,"Fisher",0,0,0,0,0,0
"1.4075",0,20,25,"Fisher",0,0,0,0,0,0
"1.4076",0,20,25,"Fisher",0,0,0,0,0,0
"1.4077",0,20,25,"Fisher",0,0,0,0,0,0
"1.4078",0,20,25,"Fisher",0,0,0,0,0,0
"1.4079",0,20,25,"Fisher",0,0,0,0,0,0
"1.4080",0,20,25,"Fisher",0,0,0,0,0,0
"1.4081",0,20,25,"Fisher",0,0,0,0,0,0
"1.4082",0,20,25,"Fisher",0,0,0,0,0,0
"1.4083",0,20,25,"Fisher",0,0,0,0,0,0
"1.4084",0,20,25,"Fisher",0,0,0,0,0,0
"1.4085",0,20,25,"Fisher",0,0,0,0,0,0
"1.4086",0,20,25,"Fisher",0,0,0,0,0,0
"1.4087",0,20,25,"Fisher",0,0,0,0,0,0
"1.4088",0,20,25,"Fisher",0,0,0,0,0,0
"1.4089",0,20,25,"Fisher",0,0,0,0,0,0
"1.4090",0,20,25,"Fisher",0,0,0,0,0,0
"1.4091",0,20,25,"Fisher",0,0,0,0,0,0
"1.4092",0,20,25,"Fisher",0,0,0,0,0,0
"1.4093",0,20,25,"Fisher",0,0,0,0,0,0
"1.4094",0,20,25,"Fisher",0,0,0,0,0,0
"1.4095",0,20,25,"Fisher",0,0,0,0,0,0
"1.4096",0,20,25,"Fisher",0,0,0,0,0,0
"1.4097",0,20,25,"Fisher",0,0,0,0,0,0
"1.4098",0,20,25,"Fisher",0,0,0,0,0,0
"1.4099",0,20,25,"Fisher",0,0,0,0,0,0
"1.4100",0,20,25,"Fisher",0,0,0,0,0,0
"1.4101",0,20,25,"Fisher",0,0,0,0,0,0
"1.4102",0,20,25,"Fisher",0,0,0,0,0,0
"1.4103",0,20,25,"Fisher",0,0,0,0,0,0
"1.4104",0,20,25,"Fisher",0,0,0,0,0,0
"1.4105",0,20,25,"Fisher",0,0,0,0,0,0
"1.4106",0,20,25,"Fisher",0,0,0,0,0,0
"1.4107",0,20,25,"Fisher",0,0,0,0,0,0
"1.4108",0,20,25,"Fisher",0,0,0,0,0,0
"1.4109",0,20,25,"Fisher",0,0,0,0,0,0
"1.4110",0,20,25,"Fisher",0,0,0,0,0,0
"1.4111",0,20,25,"Fisher",0,0,0,0,0,0
"1.4112",0,20,25,"Fisher",0,0,0,0,0,0
"1.4113",0,20,25,"Fisher",0,0,0,0,0,0
"1.4114",0,20,25,"Fisher",0,0,0,0,0,0
"1.4115",0,20,25,"Fisher",0,0,0,0,0,0
"1.4116",0,20,25,"Fisher",0,0,0,0,0,0
"1.4117",0,20,25,"Fisher",0,0,0,0,0,0
"1.4118",0,20,25,"Fisher",0,0,0,0,0,0
"1.4119",0,20,25,"Fisher",0,0,0,0,0,0
"1.4120",0,20,25,"Fisher",0,0,0,0,0,0
"1.4121",0,20,25,"Fisher",0,0,0,0,0,0
"1.4122",0,20,25,"Fisher",0,0,0,0,0,0
"1.4123",0,20,25,"Fisher",0,0,0,0,0,0
"1.4124",0,20,25,"Fisher",0,0,0,0,0,0
"1.4125",0,20,25,"Fisher",0,0,0,0,0,0
