"","Kappa","n","cover","width","Saccept","Kaccept"
"5259",4,20,1,0.326806625677006,0.3758,0.388
"5260",4,20,0,0.286692862373952,0.3404,0.38
"5261",4,20,1,0.390374728982459,0.4334,0.4066
"5262",4,20,1,0.411693001432729,0.4644,0.4222
"5263",4,20,1,0.367048466521337,0.4216,0.4054
"5264",4,20,0,0.366590910700319,0.4374,0.4102
"5265",4,20,1,0.349151734660551,0.4114,0.402
"5266",4,20,1,0.348041367467578,0.4006,0.4028
"5267",4,20,1,0.346818482954672,0.392,0.387
"5268",4,20,1,0.417690056567083,0.466,0.4078
"5269",4,20,1,0.376176337684111,0.4422,0.422
"5270",4,20,1,0.358432957276549,0.4144,0.3894
"5271",4,20,0,0.330411205944296,0.3792,0.3748
"5272",4,20,1,0.360874671257451,0.4272,0.3948
"5273",4,20,1,0.425070190205799,0.4746,0.421
"5274",4,20,1,0.344532683711884,0.3882,0.388
"5275",4,20,1,0.340495651841503,0.373,0.3888
"5276",4,20,1,0.411005692899531,0.462,0.3946
"5277",4,20,1,0.385823375299492,0.4548,0.4158
"5278",4,20,1,0.361477239815356,0.4052,0.3986
"5279",4,20,1,0.371953373909132,0.416,0.3998
"5280",4,20,0,0.318342293268142,0.343,0.3786
"5281",4,20,1,0.364825970555571,0.415,0.389
"5282",4,20,1,0.34171724670302,0.3928,0.4038
"5283",4,20,1,0.36471786445509,0.4006,0.3954
"5284",4,20,1,0.417417934162083,0.4536,0.416
"5285",4,20,0,0.352552517489973,0.3822,0.3888
"5286",4,20,1,0.422619889222981,0.4658,0.4198
"5287",4,20,1,0.397976075263824,0.4366,0.3992
"5288",4,20,1,0.317960716398345,0.372,0.3894
"5289",4,20,1,0.312994804719752,0.3622,0.3876
"5290",4,20,1,0.350862203253598,0.401,0.3818
"5291",4,20,1,0.344731580347198,0.3918,0.3958
"5292",4,20,1,0.342458276448779,0.4062,0.3966
"5293",4,20,1,0.35131105070027,0.4056,0.396
"5294",4,20,1,0.341227692086067,0.374,0.388
"5295",4,20,1,0.356456835363642,0.4096,0.3954
"5296",4,20,1,0.412647407563583,0.4492,0.4042
"5297",4,20,1,0.370258431959063,0.4368,0.4068
"5298",4,20,1,0.394304112497559,0.4528,0.4012
"5299",4,20,1,0.334503046412804,0.359,0.3784
"5300",4,20,1,0.39297305060121,0.4466,0.3956
"5301",4,20,1,0.387883445181242,0.4438,0.4056
"5302",4,20,1,0.359287118967675,0.4208,0.4016
"5303",4,20,0,0.318509891222788,0.3578,0.3896
"5304",4,20,1,0.311747238293216,0.362,0.3884
"5305",4,20,1,0.323878413927466,0.3728,0.39
"5306",4,20,1,0.359108650814815,0.4144,0.4014
"5307",4,20,1,0.42008668647014,0.4466,0.4016
"5308",4,20,1,0.418129031189819,0.4688,0.4076
"5309",4,20,0,0.35538457574959,0.4054,0.3784
"5310",4,20,1,0.347538591235235,0.3906,0.4004
"5311",4,20,1,0.305211797778187,0.3568,0.395
"5312",4,20,1,0.381257168713243,0.4258,0.3868
"5313",4,20,1,0.357447060376009,0.4156,0.385
"5314",4,20,0,0.360919334258944,0.4006,0.3906
"5315",4,20,1,0.310874646031428,0.3552,0.3884
"5316",4,20,1,0.395066244895227,0.467,0.407
"5317",4,20,1,0.392506340478018,0.4544,0.4188
"5318",4,20,1,0.3489827166532,0.3714,0.3916
"5319",4,20,1,0.398925740657245,0.441,0.4152
"5320",4,20,1,0.449808342189215,0.4732,0.409
"5321",4,20,1,0.364571513949647,0.41,0.3904
"5322",4,20,1,0.30971245977518,0.362,0.3734
"5323",4,20,1,0.336389152757117,0.3906,0.3952
"5324",4,20,1,0.367505217693852,0.3976,0.3844
"5325",4,20,1,0.333299206904317,0.3642,0.3852
"5326",4,20,1,0.343608677045079,0.4068,0.3866
"5327",4,20,1,0.418875013256538,0.4666,0.4216
"5328",4,20,1,0.398782231139438,0.4564,0.3986
"5329",4,20,1,0.416598019257318,0.4686,0.417
"5330",4,20,1,0.382279353262945,0.4294,0.4118
"5331",4,20,1,0.375260708663563,0.4312,0.4092
"5332",4,20,1,0.390301981592246,0.4396,0.4038
"5333",4,20,0,0.380063924842182,0.425,0.3994
"5334",4,20,1,0.374511878403497,0.4434,0.402
"5335",4,20,1,0.384280621036528,0.4402,0.3964
"5336",4,20,1,0.356047413827941,0.4042,0.3862
"5337",4,20,1,0.408767537318528,0.45,0.4014
"5338",4,20,1,0.353318945137325,0.3776,0.3946
"5339",4,20,1,0.286679328872276,0.33,0.3808
"5340",4,20,1,0.339502741342279,0.3696,0.388
"5341",4,20,1,0.347432050816551,0.4268,0.4044
"5342",4,20,0,0.358843645950517,0.4076,0.4062
"5343",4,20,1,0.314850768565002,0.3396,0.388
"5344",4,20,0,0.393864269887517,0.4472,0.4198
"5345",4,20,1,0.356337437365367,0.407,0.399
"5346",4,20,1,0.377110571812152,0.4208,0.4018
"5347",4,20,0,0.324915879271066,0.374,0.3694
"5348",4,20,1,0.428184104564568,0.4826,0.4252
"5349",4,20,1,0.346097041574017,0.386,0.3974
"5350",4,20,1,0.388816232050158,0.4282,0.3912
"5351",4,20,1,0.359718406655759,0.4082,0.3928
"5352",4,20,1,0.334265747386263,0.3724,0.386
"5353",4,20,1,0.405088578447634,0.4496,0.4088
"5354",4,20,1,0.433166856385629,0.4798,0.417
"5355",4,20,1,0.363560386777091,0.3948,0.3998
"5356",4,20,1,0.413195289911283,0.451,0.4002
"5357",4,20,1,0.387231045996413,0.4494,0.4026
"5358",4,20,1,0.371046907395871,0.4254,0.4004
"5359",4,20,1,0.321962728909923,0.355,0.3812
"5360",4,20,1,0.329523228178584,0.354,0.378
"5361",4,20,1,0.385733705248277,0.4294,0.4058
"5362",4,20,1,0.409652207422396,0.4716,0.4126
"5363",4,20,1,0.367327607346748,0.4078,0.4052
"5364",4,20,1,0.39638477012633,0.4324,0.3912
"5365",4,20,0,0.339441718385466,0.3526,0.3788
"5366",4,20,1,0.36968841489266,0.4178,0.3998
"5367",4,20,1,0.363262519451831,0.4026,0.3808
"5368",4,20,1,0.36590269357696,0.4314,0.3996
"5369",4,20,1,0.332044351863846,0.3802,0.4016
"5370",4,20,1,0.325590217175529,0.3778,0.3806
"5371",4,20,1,0.338646780267888,0.3904,0.3828
"5372",4,20,1,0.356429409330473,0.3992,0.4084
"5373",4,20,1,0.375452906590907,0.4226,0.39
"5374",4,20,1,0.328152622957499,0.3682,0.392
"5375",4,20,1,0.45697974984746,0.5118,0.4426
"5376",4,20,1,0.378422714610886,0.435,0.4094
"5377",4,20,1,0.383444513445235,0.4172,0.3986
"5378",4,20,1,0.380537220993893,0.4368,0.3972
"5379",4,20,1,0.36548964896198,0.4116,0.3942
"5380",4,20,1,0.387353974665891,0.4378,0.4056
"5381",4,20,1,0.399235941238044,0.4492,0.4014
"5382",4,20,0,0.294389080955148,0.334,0.3754
"5383",4,20,1,0.416790148238699,0.4596,0.4174
"5384",4,20,0,0.351273067660478,0.4064,0.399
"5385",4,20,1,0.373216169123439,0.4258,0.3968
"5386",4,20,1,0.424510765862208,0.4736,0.4074
"5387",4,20,1,0.346793066051305,0.383,0.401
"5388",4,20,0,0.289536941629602,0.3212,0.39
"5389",4,20,1,0.383676924017245,0.425,0.3992
"5390",4,20,1,0.351750030601849,0.414,0.3784
"5391",4,20,0,0.375277569516459,0.4202,0.3854
"5392",4,20,1,0.414267808850026,0.4604,0.4152
"5393",4,20,1,0.372391149687801,0.4218,0.3892
"5394",4,20,1,0.376328807140954,0.4186,0.404
"5395",4,20,1,0.302902824908708,0.3304,0.3696
"5396",4,20,1,0.340975666353541,0.3832,0.408
"5397",4,20,1,0.329716221811418,0.3806,0.3786
"5398",4,20,1,0.415390591266643,0.4452,0.4164
"5399",4,20,1,0.365628571207817,0.4198,0.4002
"5400",4,20,1,0.31902162195495,0.368,0.3884
"5401",4,20,1,0.384937712305327,0.4406,0.4044
"5402",4,20,1,0.375187570435653,0.4152,0.4056
"5403",4,20,1,0.347704927027216,0.3802,0.3938
"5404",4,20,1,0.355785252253071,0.4122,0.4022
"5405",4,20,1,0.411030564658985,0.465,0.4232
"5406",4,20,0,0.307956561600856,0.3606,0.3848
"5407",4,20,0,0.316597871211512,0.3442,0.3836
"5408",4,20,1,0.316965382102604,0.3382,0.369
"5409",4,20,0,0.341501141798396,0.3916,0.3838
"5410",4,20,1,0.333262286196525,0.4006,0.3794
"5411",4,20,1,0.320997186004626,0.3678,0.3828
"5412",4,20,1,0.322585703580393,0.3922,0.3846
"5413",4,20,1,0.372355760219458,0.4142,0.4036
"5414",4,20,1,0.366115697402105,0.426,0.408
"5415",4,20,1,0.283307038687081,0.3106,0.3756
"5416",4,20,1,0.394269426282029,0.4494,0.4128
"5417",4,20,1,0.353826448251307,0.4134,0.3884
"5418",4,20,1,0.420692827428174,0.4786,0.4056
"5419",4,20,1,0.280816278512437,0.3224,0.3764
"5420",4,20,1,0.291153501225935,0.3252,0.3812
"5421",4,20,0,0.364892069218391,0.407,0.3956
"5422",4,20,1,0.282760713553479,0.3232,0.3718
"5423",4,20,0,0.318430186708534,0.3688,0.391
"5424",4,20,1,0.368969225519689,0.4266,0.4128
"5425",4,20,1,0.391047197749368,0.4342,0.4094
"5426",4,20,1,0.3537496590671,0.3958,0.3864
"5427",4,20,1,0.32483365978289,0.3602,0.389
"5428",4,20,1,0.384247176132284,0.4234,0.406
"5429",4,20,1,0.343399735552135,0.3924,0.3924
"5430",4,20,1,0.353260250716529,0.391,0.3988
"5431",4,20,1,0.396354866157265,0.465,0.4018
"5432",4,20,1,0.279901514907059,0.312,0.3884
"5433",4,20,1,0.381300587007057,0.4236,0.4044
"5434",4,20,1,0.361275902918645,0.4086,0.4022
"5435",4,20,1,0.44528998985184,0.4982,0.421
"5436",4,20,1,0.324848966793755,0.3586,0.3872
"5437",4,20,1,0.347622868095414,0.3998,0.386
"5438",4,20,1,0.366989513570945,0.4236,0.3798
"5439",4,20,1,0.369375589049839,0.435,0.3962
"5440",4,20,1,0.32970386353841,0.374,0.399
"5441",4,20,1,0.445670186176464,0.5012,0.4264
"5442",4,20,1,0.347730155855389,0.4082,0.3888
"5443",4,20,1,0.361193099843207,0.4132,0.3964
"5444",4,20,1,0.3510892079697,0.4064,0.4016
"5445",4,20,1,0.359294605262582,0.4032,0.3912
"5446",4,20,1,0.328823211982098,0.382,0.3804
"5447",4,20,1,0.363957364792068,0.4168,0.392
"5448",4,20,1,0.345981261608651,0.398,0.3962
"5449",4,20,1,0.377372562642997,0.434,0.4054
"5450",4,20,1,0.372976735748734,0.4362,0.399
"5451",4,20,1,0.36299719867079,0.3938,0.4092
"5452",4,20,1,0.337956765438973,0.388,0.382
"5453",4,20,1,0.403439476862811,0.4604,0.4066
"5454",4,20,1,0.470378311056415,0.4962,0.4204
"5455",4,20,1,0.396163975469573,0.441,0.3972
"5456",4,20,1,0.385152417822946,0.4582,0.4048
"5457",4,20,1,0.377041992254851,0.433,0.4078
"5458",4,20,1,0.351987906612671,0.3886,0.3974
"5459",4,20,1,0.38632047566319,0.439,0.4042
"5460",4,20,1,0.38546656766221,0.4488,0.3976
"5461",4,20,1,0.308878511337941,0.3584,0.3818
"5462",4,20,1,0.404823938814355,0.4438,0.4088
"5463",4,20,1,0.38538671280253,0.4424,0.4022
"5464",4,20,1,0.410987629785032,0.4574,0.4068
"5465",4,20,1,0.344187905453769,0.3798,0.3822
"5466",4,20,1,0.348655779198544,0.386,0.3974
"5467",4,20,1,0.387833383728231,0.4502,0.3824
"5468",4,20,1,0.370990531951407,0.417,0.4086
"5469",4,20,1,0.372158410592374,0.4296,0.3936
"5470",4,20,1,0.363087339209847,0.4012,0.393
"5471",4,20,1,0.409184046838557,0.4382,0.4122
"5472",4,20,1,0.369757532253248,0.4194,0.4056
"5473",4,20,1,0.405359881161864,0.4546,0.4182
"5474",4,20,1,0.365491379425655,0.4248,0.3814
"5475",4,20,1,0.35538893211267,0.3978,0.4056
"5476",4,20,1,0.331207718851263,0.3896,0.3908
"5477",4,20,0,0.369046157493216,0.4128,0.3962
"5478",4,20,0,0.339895944786784,0.383,0.3996
"5479",4,20,1,0.365706836875985,0.4088,0.3928
"5480",4,20,1,0.372142979661634,0.4356,0.399
"5481",4,20,1,0.389665224717589,0.4236,0.407
"5482",4,20,1,0.355966048433811,0.4038,0.393
"5483",4,20,0,0.311556097841135,0.343,0.3908
"5484",4,20,1,0.380070683680611,0.451,0.4054
"5485",4,20,1,0.307263210838937,0.356,0.3854
"5486",4,20,1,0.41596723975766,0.4756,0.4034
"5487",4,20,1,0.318884330167554,0.345,0.3702
"5488",4,20,1,0.431171017148293,0.4668,0.399
"5489",4,20,0,0.362538563354533,0.409,0.4026
"5490",4,20,0,0.399578265657711,0.4656,0.4212
"5491",4,20,0,0.3193512604839,0.3742,0.3856
"5492",4,20,1,0.32040105822545,0.3638,0.388
"5493",4,20,1,0.327219643780829,0.3686,0.3944
"5494",4,20,1,0.385970458266429,0.438,0.4016
"5495",4,20,1,0.382043092808367,0.434,0.3928
"5496",4,20,1,0.351776616882068,0.397,0.3834
"5497",4,20,1,0.378438251511092,0.4158,0.397
"5498",4,20,1,0.392840633342031,0.4556,0.3964
"5499",4,20,1,0.39352224976584,0.435,0.4066
"5500",4,20,0,0.385676698218086,0.4248,0.3926
"5501",4,20,1,0.351232939235409,0.422,0.3872
"5502",4,20,1,0.309247892246179,0.3472,0.3846
"5503",4,20,1,0.351548231619216,0.3922,0.4
"5504",4,20,0,0.377807783125019,0.4284,0.3894
"5505",4,20,1,0.329422124542967,0.3864,0.396
"5506",4,20,1,0.396907191496452,0.4432,0.3902
"5507",4,20,1,0.334983999549556,0.3946,0.3824
"5508",4,20,1,0.37265433182526,0.4388,0.41
"5509",4,20,1,0.272676379448222,0.2922,0.3688
"5510",4,20,1,0.351616003252799,0.3916,0.3892
"5511",4,20,1,0.376150596253662,0.422,0.3992
"5512",4,20,1,0.322300069358198,0.375,0.3896
"5513",4,20,1,0.406408843431821,0.4478,0.411
"5514",4,20,1,0.388450628070412,0.4474,0.3966
"5515",4,20,1,0.369676156497158,0.422,0.3926
"5516",4,20,1,0.409789034424929,0.4776,0.4086
"5517",4,20,1,0.3405470635353,0.4152,0.389
"5518",4,20,1,0.345870078217311,0.3764,0.382
"5519",4,20,1,0.326890058572449,0.3672,0.3926
"5520",4,20,1,0.326773484698186,0.3892,0.394
"5521",4,20,1,0.361223038405633,0.3918,0.3846
"5522",4,20,1,0.327650649279273,0.3542,0.3878
"5523",4,20,1,0.396810492521146,0.4486,0.4012
"5524",4,20,1,0.404675061049401,0.451,0.4086
"5525",4,20,1,0.439613273045077,0.4714,0.4166
"5526",4,20,1,0.351283539951615,0.3944,0.397
"5527",4,20,1,0.371423809288375,0.413,0.4044
"5528",4,20,1,0.359429230846205,0.3974,0.3918
"5529",4,20,1,0.364222689108111,0.4054,0.4108
"5530",4,20,1,0.414639870194536,0.4872,0.4206
"5531",4,20,1,0.359532241809323,0.4054,0.3946
"5532",4,20,1,0.342274544740007,0.3774,0.3946
"5533",4,20,1,0.354023282623249,0.393,0.3892
"5534",4,20,0,0.338743726896226,0.3922,0.3822
"5535",4,20,1,0.328855088203014,0.3738,0.3896
"5536",4,20,1,0.264455575981106,0.2916,0.3804
"5537",4,20,1,0.496916336387394,0.5028,0.4316
"5538",4,20,1,0.352769154999645,0.3846,0.3932
"5539",4,20,1,0.378402639041217,0.4304,0.4054
"5540",4,20,1,0.332321782166681,0.3706,0.3942
"5541",4,20,1,0.464433121810308,0.5164,0.4338
"5542",4,20,1,0.355568323842549,0.4018,0.396
"5543",4,20,0,0.375280777169937,0.432,0.3998
"5544",4,20,1,0.409586048445231,0.449,0.3918
"5545",4,20,0,0.329022009102507,0.3878,0.3886
"5546",4,20,1,0.35541464944862,0.4086,0.4024
"5547",4,20,1,0.39565138266413,0.4308,0.3976
"5548",4,20,1,0.335838104507695,0.3766,0.3926
"5549",4,20,1,0.376228550151443,0.4246,0.397
"5550",4,20,1,0.41479872917686,0.4702,0.4214
"5551",4,20,1,0.311632710492394,0.344,0.3872
"5552",4,20,1,0.353399313603663,0.3848,0.3892
"5553",4,20,1,0.350596028546821,0.3838,0.397
"5554",4,20,1,0.395220589466473,0.4396,0.401
"5555",4,20,1,0.376270658649868,0.4522,0.4148
"5556",4,20,1,0.384378015842634,0.4272,0.4034
"5557",4,20,0,0.408587003058997,0.4458,0.3984
"5558",4,20,1,0.322075274389288,0.346,0.3882
"5559",4,20,0,0.308534228597318,0.351,0.3894
"5560",4,20,1,0.339879773817709,0.3844,0.3922
"5561",4,20,1,0.348265042342831,0.4082,0.39
"5562",4,20,1,0.356332817541665,0.3812,0.3968
"5563",4,20,1,0.327858410875536,0.3846,0.3994
"5564",4,20,1,0.464576881416906,0.4966,0.4226
"5565",4,20,1,0.409526619943113,0.4702,0.4064
"5566",4,20,1,0.365894604575338,0.4166,0.3982
"5567",4,20,0,0.382651326326884,0.4324,0.3842
"5568",4,20,1,0.40135613970592,0.4308,0.403
"5569",4,20,0,0.334731928318478,0.3846,0.3958
"5570",4,20,1,0.382388945299234,0.4434,0.4126
"5571",4,20,1,0.352955857635237,0.4058,0.3978
"5572",4,20,1,0.34482650105179,0.3864,0.3812
"5573",4,20,1,0.360818056308139,0.4122,0.3926
"5574",4,20,1,0.388131061755774,0.4466,0.414
"5575",4,20,1,0.375096701559064,0.4194,0.3864
"5576",4,20,1,0.410038678897625,0.4456,0.4076
"5577",4,20,0,0.35964618300918,0.3864,0.3748
"5578",4,20,1,0.331687700835846,0.3758,0.3872
"5579",4,20,1,0.346821443408761,0.3932,0.4014
"5580",4,20,1,0.316424987466349,0.3788,0.3972
"5581",4,20,1,0.328079659975011,0.373,0.3918
"5582",4,20,0,0.396888485938937,0.4472,0.397
"5583",4,20,0,0.322842349842963,0.3546,0.3836
"5584",4,20,1,0.363572336676043,0.405,0.383
"5585",4,20,1,0.360662709166227,0.4006,0.405
"5586",4,20,1,0.410554843745921,0.4756,0.4234
"5587",4,20,1,0.376231817697537,0.4326,0.4068
"5588",4,20,1,0.354598052775228,0.3824,0.38
"5589",4,20,1,0.3264760900274,0.3666,0.3964
"5590",4,20,0,0.402006154684608,0.4596,0.3964
"5591",4,20,1,0.399811647643281,0.4372,0.3972
"5592",4,20,1,0.396807838215932,0.4596,0.4062
"5593",4,20,1,0.334507472665977,0.3852,0.3926
"5594",4,20,1,0.408153868690465,0.459,0.418
"5595",4,20,1,0.330364735214336,0.3614,0.3962
"5596",4,20,1,0.3487027155972,0.369,0.3932
"5597",4,20,0,0.341065992519225,0.3768,0.405
"5598",4,20,1,0.362433188781275,0.3976,0.3968
"5599",4,20,1,0.343195983085172,0.3946,0.3916
"5600",4,20,1,0.351162816044294,0.4046,0.3772
"5601",4,20,1,0.34922590549611,0.4016,0.402
"5602",4,20,1,0.361534832748787,0.418,0.3928
"5603",4,20,1,0.384712743734382,0.4368,0.3964
"5604",4,20,1,0.356321872472638,0.4032,0.393
"5605",4,20,0,0.390908582183977,0.4398,0.4082
"5606",4,20,1,0.390187338670918,0.441,0.4122
"5607",4,20,1,0.370234406024679,0.4004,0.4032
"5608",4,20,1,0.424224076672603,0.4622,0.3966
"5609",4,20,1,0.33328598919695,0.3848,0.3856
"5610",4,20,1,0.389041759915098,0.4562,0.4132
"5611",4,20,1,0.330148365940824,0.3692,0.3856
"5612",4,20,1,0.336963566867473,0.3932,0.3888
"5613",4,20,1,0.418540382909604,0.4672,0.4264
"5614",4,20,1,0.434444269638534,0.4878,0.4298
"5615",4,20,1,0.349094584433037,0.4128,0.3888
"5616",4,20,1,0.369988367604729,0.4152,0.4086
"5617",4,20,1,0.40766142295124,0.457,0.4158
"5618",4,20,1,0.3533818022455,0.4132,0.3968
"5619",4,20,1,0.443263296796216,0.4918,0.4326
"5620",4,20,1,0.348589651685683,0.3944,0.3946
"5621",4,20,1,0.383478028147873,0.4432,0.3886
"5622",4,20,1,0.358927270745072,0.4114,0.4046
"5623",4,20,1,0.379243290775265,0.4328,0.4068
"5624",4,20,1,0.371762823769143,0.4168,0.4048
"5625",4,20,1,0.335591094527755,0.3808,0.3942
"5626",4,20,1,0.442138746772138,0.4856,0.43
"5627",4,20,1,0.357411601926256,0.3974,0.3856
"5628",4,20,1,0.371969384933041,0.4172,0.393
"5629",4,20,1,0.38349926758529,0.4188,0.3978
"5630",4,20,1,0.31111932195633,0.3658,0.394
"5631",4,20,0,0.314542963942843,0.3636,0.3756
"5632",4,20,1,0.359379706770623,0.4022,0.3938
"5633",4,20,1,0.360925117405004,0.404,0.3866
"5634",4,20,1,0.380661722950653,0.4362,0.4014
"5635",4,20,1,0.425525417237757,0.4734,0.413
"5636",4,20,1,0.3317258403439,0.382,0.3928
"5637",4,20,1,0.307126453412076,0.3526,0.386
"5638",4,20,1,0.388524472447496,0.4478,0.401
"5639",4,20,1,0.343836167291246,0.4042,0.3848
"5640",4,20,1,0.419685642763865,0.477,0.412
"5641",4,20,1,0.332636871834203,0.3858,0.384
"5642",4,20,1,0.344689042077798,0.3828,0.3932
"5643",4,20,1,0.355946397049594,0.428,0.4088
"5644",4,20,1,0.317970348145889,0.3626,0.3866
"5645",4,20,0,0.399038421401557,0.4498,0.4156
"5646",4,20,1,0.372984099881758,0.4364,0.4014
"5647",4,20,1,0.358424982926657,0.4096,0.3828
"5648",4,20,1,0.352813601693373,0.4064,0.3914
"5649",4,20,1,0.313441900411657,0.3454,0.3826
"5650",4,20,1,0.438391692635849,0.4548,0.414
"5651",4,20,1,0.37858189786208,0.434,0.4114
"5652",4,20,1,0.364491600957348,0.4086,0.3916
"5653",4,20,1,0.400025240632438,0.4486,0.4064
"5654",4,20,1,0.404007081174956,0.4414,0.402
"5655",4,20,1,0.399903033088784,0.4434,0.3898
"5656",4,20,1,0.367228396914735,0.4194,0.3972
"5657",4,20,1,0.338262292752994,0.3926,0.4004
"5658",4,20,1,0.355862049453716,0.4094,0.3908
"5659",4,20,1,0.380814422743597,0.4224,0.3984
"5660",4,20,1,0.423935985501359,0.4844,0.41
"5661",4,20,1,0.347470390571944,0.4036,0.407
"5662",4,20,1,0.345797155883421,0.3944,0.3928
"5663",4,20,1,0.35562554860831,0.4214,0.4068
"5664",4,20,1,0.391303522943677,0.4496,0.4182
"5665",4,20,1,0.412348209170276,0.4484,0.4178
"5666",4,20,1,0.390621030706542,0.4542,0.4046
"5667",4,20,1,0.343405459922077,0.403,0.384
"5668",4,20,1,0.373333259330571,0.4178,0.3988
"5669",4,20,1,0.443310366564525,0.5048,0.416
"5670",4,20,1,0.350610689063762,0.397,0.3924
"5671",4,20,1,0.304842881575289,0.3388,0.3718
"5672",4,20,1,0.327222296199324,0.3826,0.3908
"5673",4,20,0,0.325072787042744,0.3826,0.3856
"5674",4,20,1,0.345233301094345,0.3898,0.3886
"5675",4,20,0,0.374094961343734,0.4322,0.3928
"5676",4,20,1,0.452489083274919,0.4954,0.407
"5677",4,20,1,0.368745812730123,0.4208,0.3912
"5678",4,20,1,0.363134559740077,0.4328,0.3822
"5679",4,20,1,0.367403822931453,0.421,0.3942
"5680",4,20,1,0.376956571644844,0.4034,0.3896
"5681",4,20,1,0.376107604284492,0.4142,0.381
"5682",4,20,1,0.417937800510282,0.4658,0.418
"5683",4,20,0,0.303649973986426,0.348,0.389
"5684",4,20,1,0.364248346184451,0.4266,0.3918
"5685",4,20,1,0.276601592954902,0.298,0.3878
"5686",4,20,1,0.403536919862525,0.463,0.4008
"5687",4,20,1,0.399659484654277,0.442,0.4092
"5688",4,20,1,0.336940021079836,0.3912,0.394
"5689",4,20,0,0.369144905452885,0.412,0.3974
"5690",4,20,1,0.413835233054351,0.4536,0.4162
"5691",4,20,0,0.318846275977117,0.365,0.387
"5692",4,20,1,0.369853423844836,0.4294,0.4122
"5693",4,20,1,0.357912050115004,0.396,0.395
"5694",4,20,1,0.386298158857718,0.4436,0.404
"5695",4,20,1,0.399219823520384,0.4458,0.4144
"5696",4,20,1,0.318437953787302,0.363,0.3812
"5697",4,20,1,0.396651935613342,0.463,0.4102
"5698",4,20,1,0.330569684353085,0.3954,0.397
"5699",4,20,1,0.388073886097883,0.439,0.4066
"5700",4,20,1,0.416374829973621,0.4716,0.4252
"5701",4,20,1,0.37267653715431,0.4322,0.4028
"5702",4,20,1,0.301681614158181,0.3484,0.3778
"5703",4,20,1,0.34186218996467,0.3844,0.3936
"5704",4,20,1,0.340808540930394,0.3818,0.389
"5705",4,20,1,0.362631657864165,0.4238,0.3972
"5706",4,20,1,0.379030906926583,0.4272,0.3852
"5707",4,20,0,0.305776449546114,0.348,0.3878
"5708",4,20,1,0.302575586221067,0.353,0.3882
"5709",4,20,0,0.391636125813529,0.4426,0.4068
"5710",4,20,1,0.360698203486876,0.4094,0.3968
"5711",4,20,1,0.357226090490436,0.4036,0.3928
"5712",4,20,1,0.287923055608902,0.3176,0.3744
"5713",4,20,1,0.343936608462042,0.3698,0.382
"5714",4,20,0,0.425963378161429,0.4834,0.4206
"5715",4,20,1,0.343219994677079,0.394,0.3822
"5716",4,20,1,0.39161310400321,0.4628,0.3994
"5717",4,20,1,0.433891222959539,0.4766,0.4176
"5718",4,20,1,0.352159657369195,0.399,0.3878
"5719",4,20,0,0.302216567472904,0.335,0.378
"5720",4,20,1,0.427888609862856,0.4658,0.411
"5721",4,20,1,0.319755373706689,0.3736,0.3996
"5722",4,20,1,0.362542663198989,0.409,0.404
"5723",4,20,1,0.441301145880464,0.4892,0.422
"5724",4,20,1,0.423169098240605,0.4808,0.4156
"5725",4,20,1,0.383403687930106,0.4222,0.4094
"5726",4,20,1,0.321131185314612,0.3514,0.3732
"5727",4,20,1,0.38034742765007,0.4306,0.4054
"5728",4,20,1,0.413815820839406,0.4682,0.4132
"5729",4,20,1,0.424519643599746,0.466,0.4074
"5730",4,20,1,0.372388098848019,0.4306,0.4108
"5731",4,20,1,0.313776384443373,0.3546,0.3844
"5732",4,20,1,0.371209255079024,0.4152,0.4072
"5733",4,20,1,0.442584370209792,0.4928,0.419
"5734",4,20,1,0.387127579582526,0.443,0.4106
"5735",4,20,0,0.342930362513717,0.3818,0.3972
"5736",4,20,1,0.37667271211785,0.4086,0.4048
"5737",4,20,1,0.398217268926597,0.4516,0.4272
"5738",4,20,1,0.364306694684535,0.4236,0.406
"5739",4,20,1,0.340513519034422,0.3852,0.4046
"5740",4,20,1,0.358019776543696,0.3992,0.3992
"5741",4,20,1,0.317276894678625,0.3456,0.3776
"5742",4,20,1,0.333102955654492,0.3866,0.3732
"5743",4,20,1,0.32927281015791,0.3628,0.3898
"5744",4,20,1,0.336408276598288,0.3868,0.3962
"5745",4,20,1,0.34927342884576,0.3902,0.3862
"5746",4,20,1,0.381056837099133,0.433,0.4026
"5747",4,20,1,0.333056588006636,0.3558,0.3814
"5748",4,20,1,0.406008947659884,0.4768,0.4088
"5749",4,20,1,0.316741133694292,0.3576,0.3786
"5750",4,20,1,0.388650070479212,0.4316,0.4014
"5751",4,20,1,0.396237902736561,0.4714,0.4162
"5752",4,20,1,0.36409895755046,0.4338,0.3996
"5753",4,20,1,0.380116910338999,0.4202,0.3968
"5754",4,20,1,0.390161471390257,0.4318,0.4046
"5755",4,20,1,0.376207853390876,0.4284,0.3828
"5756",4,20,1,0.354203282352367,0.3814,0.3988
"5757",4,20,1,0.377088386795731,0.43,0.396
"5758",4,20,1,0.378514605431445,0.4114,0.4024
"5759",4,20,1,0.321885710639999,0.3678,0.3964
"5760",4,20,1,0.348201283436508,0.3838,0.3756
"5761",4,20,1,0.372209004320528,0.4194,0.3932
"5762",4,20,1,0.388503355076233,0.4246,0.3998
"5763",4,20,1,0.377176631435396,0.4344,0.4026
"5764",4,20,0,0.298719265945573,0.3368,0.3814
